 TITLE = "Cavity Iterative Residual History"
 variables="Iteration""Time(s)""Res1""Res2""Res3"
        2290   6.9885253906250014E-002  0.18144537885955095        5.0792529150562359E-003   1.0063798233340936E-002
        2300   7.0190429687500014E-002  0.18080271240180953        5.0802550598523467E-003   1.0128092779865646E-002
        2310   7.0495605468750014E-002  0.18014970211678510        5.0868397835414497E-003   1.0191731233985214E-002
        2320   7.0800781250000014E-002  0.17948613692859461        5.0989168114816321E-003   1.0254752780633364E-002
        2330   7.1105957031250014E-002  0.17881181316246941        5.1163711910170700E-003   1.0317194324823427E-002
        2340   7.1411132812500014E-002  0.17812653583498528        5.1390648947474181E-003   1.0379090238561491E-002
        2350   7.1716308593750014E-002  0.17743011982045656        5.1668387719631175E-003   1.0440472159109575E-002
        2360   7.2021484375000014E-002  0.17672239089520442        5.1995147739881059E-003   1.0501368834293444E-002
        2370   7.2326660156250014E-002  0.17600318666220174        5.2368983740985319E-003   1.0561806010724243E-002
        2380   7.2631835937500014E-002  0.17527235735926203        5.2787811022488671E-003   1.0621806360974729E-002
        2390   7.2937011718750014E-002  0.17452976655454724        5.3249431185560855E-003   1.0681389445921952E-002
        2400   7.3242187500000014E-002  0.17377529173366651        5.3751557566008570E-003   1.0740571708638789E-002
        2410   7.3547363281250014E-002  0.17300882478306842        5.4291839771633005E-003   1.0799366496388817E-002
        2420   7.3852539062500014E-002  0.17223027237475291        5.4867886840361856E-003   1.0857784107451134E-002
        2430   7.4157714843750014E-002  0.17143955625761903        5.5477288651265668E-003   1.0915831859676296E-002
        2440   7.4462890625000014E-002  0.17063661346094883        5.6117635333744866E-003   1.0973514177850432E-002
        2450   7.4768066406250014E-002  0.16982139641566374        5.6786534524767961E-003   1.1030832697119439E-002
        2460   7.5073242187500014E-002  0.16899387299906912        5.7481626415820915E-003   1.1087786379904423E-002
        2470   7.5378417968750014E-002  0.16815402650882405        5.8200596607874064E-003   1.1144371643913673E-002
        2480   7.5683593750000014E-002  0.16730185557185154        5.8941186853375040E-003   1.1200582499033919E-002
        2490   7.5988769531250014E-002  0.16643737399383396        5.9701203809502884E-003   1.1256410691056625E-002
        2500   7.6293945312500014E-002  0.16556061055484217        6.0478525957977924E-003   1.1311845850366660E-002
        2510   7.6599121093750014E-002  0.16467160875651024        6.1271108865465851E-003   1.1366875643887569E-002
        2520   7.6904296875000014E-002  0.16377042652600252        6.2076988967127902E-003   1.1421485928742184E-002
        2530   7.7209472656250014E-002  0.16285713588184431        6.2894286056300415E-003   1.1475660906243591E-002
        2540   7.7514648437500014E-002  0.16193182256647684        6.3721204657582829E-003   1.1529383274984911E-002
        2550   7.7819824218750014E-002  0.16099458565018790        6.4556034450608396E-003   1.1582634381941242E-002
        2560   7.8125000000000014E-002  0.16004553711083214        6.5397149898917938E-003   1.1635394370635042E-002
        2570   7.8430175781250014E-002  0.15908480139352968        6.6243009223913947E-003   1.1687642325547814E-002
        2580   7.8735351562500014E-002  0.15811251495428022        6.7092152848789409E-003   1.1739356412082673E-002
        2590   7.9040527343750014E-002  0.15712882579118967        6.7943201422305697E-003   1.1790514011498044E-002
        2600   7.9345703125000014E-002  0.15613389296676636        6.8794853517876323E-003   1.1841091850338110E-002
        2610   7.9650878906250014E-002  0.15512788612448991        6.9645883089895343E-003   1.1891066123984176E-002
        2620   7.9956054687500014E-002  0.15411098500262863        7.0495136756883927E-003   1.1940412614040698E-002
        2630   8.0261230468750014E-002  0.15308337894803545        7.1341530969870207E-003   1.1989106799350682E-002
        2640   8.0566406250000014E-002  0.15204526643243382        7.2184049114515751E-003   1.2037123960509518E-002
        2650   8.0871582031250014E-002  0.15099685457347309        7.3021738586826592E-003   1.2084439277811278E-002
        2660   8.1176757812500014E-002  0.14993835866263347        7.3853707874752296E-003   1.2131027922620625E-002
        2670   8.1481933593750014E-002  0.14887000170183712        7.4679123671514856E-003   1.2176865142214105E-002
        2680   8.1787109375000014E-002  0.14779201395045083        7.5497208041010247E-003   1.2221926338180263E-002
        2690   8.2092285156250014E-002  0.14670463248415413        7.6307235650985086E-003   1.2266187138505379E-002
        2700   8.2397460937500014E-002  0.14560810076699499        7.7108531085807669E-003   1.2309623463505479E-002
        2710   8.2702636718750014E-002  0.14450266823777738        7.7900466247432095E-003   1.2352211585791318E-002
        2720   8.3007812500000014E-002  0.14338858991176842        7.8682457850507634E-003   1.2393928184476691E-002
        2730   8.3312988281250014E-002  0.14226612599858013        7.9453965015409377E-003   1.2434750393857075E-002
        2740   8.3618164062500014E-002  0.14113554153693572        8.0214486961227415E-003   1.2474655846800256E-002
        2750   8.3923339843750014E-002  0.13999710604690990        8.0963560799346360E-003   1.2513622713100324E-002
        2760   8.4228515625000014E-002  0.13885109320012096        8.1700759427136005E-003   1.2551629733052939E-002
        2770   8.4533691406250014E-002  0.13769778050824491        8.2425689520412015E-003   1.2588656246514375E-002
        2780   8.4838867187500014E-002  0.13653744903012480        8.3137989622661199E-003   1.2624682217707598E-002
        2790   8.5144042968750014E-002  0.13537038309766783        8.3837328328522625E-003   1.2659688256037931E-002
